1	1	1	22	0	3	900	2	2.5	2.5	0.0095	1	888305	502	573	1476	1546	2048	NaN	111	27	1	0	0	22	3	1	291	305	15	8.7004653	0.10998738	-3.0315253	0.10998738	-3.0315253	1.124509	-0.48616574	1.0151871	-0.49824733
1	1	1	23	0	3	900	2	2.5	2.5	0.0095	2	891217	502	572	1476	1546	2048	NaN	1223	6	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	24	0	3	500	1	2.5	2.5	0.0095	1	895173	502	572	1074	1144	1646	NaN	111	27	1	0	0	24	1	1	43	62	20	12.730194	0.19598682	2.842652	0.19598682	2.842652	0.70154663	-0.13337464	0.51425201	-0.075654949
1	1	1	25	0	1	700	2	2.5	2.5	0.0095	2	897793	502	573	1276	1346	1848	NaN	111	6	1	0	0	25	1	1	1	10	10	20.269925	0.13065297	0.52571517	0.13065297	0.52571517	0.71249252	-0.176267	0.8255028	-0.11070119
1	1	1	25	0	1	700	2	2.5	2.5	0.0095	2	897793	502	573	1276	1346	1848	NaN	111	6	1	0	0	25	2	1	331	359	29	24.667913	0.47392863	-3.0250374	0.47465006	-3.0127052	0.54745181	-0.35162105	0.076738731	-0.40673496
1	1	1	25	0	1	700	2	2.5	2.5	0.0095	2	897793	502	573	1276	1346	1848	NaN	111	6	1	0	0	25	3	1	704	724	21	11.374952	0.1827819	0.26371063	0.18312011	0.27046654	-0.017009404	-0.42133165	0.15945362	-0.37368686
1	1	1	26	0	1	500	1	2.5	2.5	0.0095	1	900534	502	573	1075	1145	1647	NaN	111	6	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	27	0	3	700	2	2.5	2.5	0.0095	1	902964	502	572	1275	1346	1848	NaN	111	27	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	28	0	3	500	2	2.5	2.5	0.0095	2	905705	502	572	1074	1145	1647	NaN	457	6	1	0	0	28	1	1	21	33	13	9.0174259	0.098456102	0.055940577	0.098456102	0.055940577	0.76292657	0.19060753	0.86122866	0.19611235
1	1	1	29	0	3	500	2	2.5	2.5	0.0095	2	908486	502	573	1075	1145	1647	NaN	111	6	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	30	0	1	900	1	2.5	2.5	0.0095	1	910936	502	572	1476	1546	2048	NaN	111	27	1	0	0	30	1	1	70	104	35	18.534724	0.26950853	-0.43486757	0.3111472	-0.37353822	0.51538097	0.15628636	0.75980522	0.042745028
1	1	1	30	0	1	900	1	2.5	2.5	0.0095	1	910936	502	572	1476	1546	2048	NaN	111	27	1	0	0	30	2	1	205	227	23	16.053035	0.27781823	3.0363678	0.27794221	3.0322255	0.49890731	-0.20555703	0.2226257	-0.17637756
1	1	1	31	0	1	300	1	2.5	2.5	0.0095	2	913828	502	572	873	943	1445	NaN	352	27	0	0	0	31	1	1	202	221	20	16.499134	0.24380023	0.60922199	0.24380023	0.60922199	0.37726804	-0.51670425	0.57720702	-0.37719454
1	1	1	31	0	1	300	1	2.5	2.5	0.0095	2	913828	502	572	873	943	1445	NaN	352	27	0	0	0	31	2	1	340	363	24	18.091647	0.31653442	-3.0725961	0.31653442	-3.0725961	0.4363755	-0.44698961	0.12059421	-0.46881206
1	1	1	32	0	1	300	1	2.5	2.5	0.0095	2	916589	501	572	873	943	1445	NaN	111	6	1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	33	0	3	700	1	2.5	2.5	0.0095	1	918868	502	572	1275	1345	1847	NaN	205	27	1	0	0	33	1	1	21	41	21	16.61913	0.25630498	0.56786145	0.25630498	0.56786145	1.0484164	0.024128068	1.2644951	0.16197667
1	1	1	33	0	3	700	1	2.5	2.5	0.0095	1	918868	502	572	1275	1345	1847	NaN	205	27	1	0	0	33	2	1	219	246	28	22.480237	0.43463146	-3.0829576	0.43463146	-3.0829576	0.81147185	-0.030777723	0.37758732	-0.056247777
1	1	1	34	0	1	700	1	2.5	2.5	0.0095	2	921739	502	572	1275	1346	1848	NaN	111	6	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	35	0	3	100	2	2.5	2.5	0.0095	1	924430	502	572	673	743	1245	NaN	167	27	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	36	0	1	900	2	2.5	2.5	0.0095	1	926679	502	572	1476	1546	2048	NaN	111	27	1	0	0	36	1	1	52	89	38	39.782095	0.85310641	-2.9995116	0.85310641	-2.9995116	1.6598212	0.11926725	0.81531117	-0.0015356177
1	1	1	36	0	1	900	2	2.5	2.5	0.0095	1	926679	502	572	1476	1546	2048	NaN	111	27	1	0	0	36	2	1	287	309	23	12.31751	0.20705343	3.090939	0.20744309	3.0620905	0.55543687	-0.2516693	0.34864902	-0.24118578
1	1	1	37	0	1	100	2	2.5	2.5	0.0095	2	929681	502	572	673	743	1245	NaN	211	6	1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	38	0	1	900	2	2.5	2.5	0.0095	1	931820	501	572	1475	1546	2048	NaN	111	27	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	40	0	1	300	2	2.5	2.5	0.0095	1	937763	502	573	874	944	1446	NaN	111	27	1	0	0	39	1	1	256	278	23	18.395946	0.3000705	0.044892832	0.30009747	0.046850281	-0.001062217	0.15511426	0.29870596	0.16858075
1	1	1	41	0	3	900	1	2.5	2.5	0.0095	2	940143	502	572	1476	1546	2048	NaN	111	27	0	0	0	40	1	1	244	263	20	12.272374	0.1855721	0.037410564	0.18557664	0.038058935	-0.11010348	-0.41101198	0.075338774	-0.40407124
1	1	1	42	0	1	100	2	2.5	2.5	0.0095	2	943065	502	572	672	743	1245	NaN	111	6	1	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
